0;1;2;3;4;5;Code ES
0;0;0;0;0;1;701488
0;0;0;1;0;0;702190
0;1;0;0;0;0;701310
0;0;0;1;0;0;701154
0;0;0;1;0;0;701156
0;1;0;0;0;0;702273
0;0;0;0;1;0;701860
0;0;0;0;1;0;701162
1;0;0;0;0;0;701168
0;0;0;0;0;1;702196
1;0;0;0;0;0;701449
0;0;0;0;0;1;701629
0;0;0;0;1;0;701179
0;1;0;0;0;0;701301
0;1;0;0;0;0;701184
0;0;0;0;1;0;701187
0;0;0;0;0;1;701955
0;0;0;0;0;1;702076
0;1;0;0;0;0;701640
0;0;0;1;0;0;701389
0;0;0;0;0;1;701195
0;1;0;0;0;0;701838
0;1;0;0;0;0;701659
0;0;0;1;0;0;701205
0;0;0;1;0;0;702272
0;0;0;0;1;0;701740
0;0;0;0;1;0;701754
0;0;0;1;0;0;701487
0;0;1;0;0;0;701512
0;0;0;1;0;0;701583
0;0;0;0;1;0;701232
0;0;0;0;0;1;701686
1;0;0;0;0;0;701920
0;0;0;0;0;1;702029
0;0;0;1;0;0;701806
0;0;0;1;0;0;701996
0;0;0;1;0;0;701261
0;0;0;0;0;1;701832
0;0;0;1;0;0;701762
0;0;0;0;0;1;702062
0;0;0;0;1;0;701280
0;0;0;0;0;1;701460
0;0;0;0;1;0;701918
0;0;0;1;0;0;702095
0;0;0;1;0;0;701299
0;0;0;0;0;1;701867
1;0;0;0;0;0;701300
1;0;0;0;0;0;702289
0;0;0;1;0;0;701303
0;0;0;1;0;0;701849
0;0;0;1;0;0;701886
0;0;0;0;1;0;701309
0;0;1;0;0;0;701582
0;1;0;0;0;0;702139
0;0;0;0;0;1;701315
0;0;1;0;0;0;702064
0;0;1;0;0;0;701721
1;0;0;0;0;0;701319
0;0;0;0;0;1;701808
0;0;0;0;0;1;701329
1;0;0;0;0;0;702194
0;0;0;0;0;1;701338
0;0;0;0;1;0;701925
0;1;0;0;0;0;702133
0;0;0;0;1;0;701953
0;0;0;0;0;1;701519
0;0;0;1;0;0;701763
0;0;0;1;0;0;701358
0;0;0;0;0;1;701669
0;1;0;0;0;0;701743
1;0;0;0;0;0;701712
0;0;0;0;0;1;702106
1;0;0;0;0;0;701380
0;0;0;1;0;0;701381
0;0;0;1;0;0;701568
0;0;0;0;1;0;701530
0;0;0;1;0;0;701905
0;0;0;1;0;0;701403
0;0;1;0;0;0;701467
0;0;0;1;0;0;701486
0;0;0;0;0;1;701396
1;0;0;0;0;0;701397
0;0;0;1;0;0;701485
0;0;0;1;0;0;701600
0;1;0;0;0;0;702163
0;0;0;1;0;0;701404
0;0;0;1;0;0;701495
0;0;1;0;0;0;702302
1;0;0;0;0;0;701416
1;0;0;0;0;0;701417
0;0;0;0;1;0;701455
1;0;0;0;0;0;702068
0;0;0;0;1;0;702146
0;0;0;1;0;0;702200
0;0;1;0;0;0;701948
0;1;0;0;0;0;701498
0;1;0;0;0;0;701702
0;0;0;1;0;0;701662
0;1;0;0;0;0;701590
0;1;0;0;0;0;701453
0;1;0;0;0;0;702102
0;0;1;0;0;0;701759
0;0;0;1;0;0;702009
1;0;0;0;0;0;701462
0;0;0;0;0;1;701466
0;0;0;1;0;0;702132
0;0;0;0;0;1;701471
0;1;0;0;0;0;702145
0;0;0;0;1;0;701684
0;0;1;0;0;0;701627
0;0;0;0;1;0;702162
0;0;0;1;0;0;701494
0;0;1;0;0;0;701535
0;0;0;0;0;1;701878
0;0;0;1;0;0;701607
0;0;0;0;0;1;702121
0;0;0;0;0;1;701504
0;1;0;0;0;0;702047
0;1;0;0;0;0;701797
0;0;0;0;0;1;701828
0;0;0;0;0;1;701534
0;1;0;0;0;0;701536
1;0;0;0;0;0;702218
0;0;0;0;0;1;701855
0;1;0;0;0;0;701542
0;0;0;0;1;0;701546
0;0;1;0;0;0;701821
0;0;0;0;0;1;701547
0;0;0;0;0;1;701550
0;1;0;0;0;0;702144
0;0;0;0;0;1;701556
0;0;0;0;1;0;701579
0;0;0;0;1;0;701559
0;0;0;0;0;1;701631
0;0;0;0;0;1;701564
0;0;0;1;0;0;702172
0;0;0;1;0;0;701604
0;0;0;1;0;0;702093
0;0;0;1;0;0;701746
0;0;0;0;1;0;702114
0;1;0;0;0;0;701772
0;0;1;0;0;0;701584
0;0;0;0;1;0;702151
0;0;1;0;0;0;702245
0;0;0;0;0;1;701603
0;0;0;0;1;0;701891
0;0;0;0;1;0;701845
1;0;0;0;0;0;701663
0;1;0;0;0;0;701614
0;0;0;1;0;0;702005
0;0;0;0;1;0;701728
0;1;0;0;0;0;701685
0;0;0;1;0;0;701842
0;0;0;1;0;0;701632
0;0;0;0;0;1;702153
1;0;0;0;0;0;702202
0;0;1;0;0;0;701995
0;1;0;0;0;0;701650
0;0;1;0;0;0;701984
0;0;0;1;0;0;701834
1;0;0;0;0;0;701658
0;0;0;0;1;0;702290
0;1;0;0;0;0;701711
0;0;1;0;0;0;701964
0;0;0;1;0;0;701771
1;0;0;0;0;0;702085
0;0;0;0;0;1;702304
0;0;0;0;0;1;702287
0;0;0;1;0;0;701688
0;0;0;0;1;0;702261
0;0;0;0;1;0;702263
0;0;0;0;1;0;701693
0;0;1;0;0;0;702222
0;1;0;0;0;0;701694
1;0;0;0;0;0;701695
0;0;0;0;0;1;701888
0;0;0;0;0;1;701699
0;0;0;0;0;1;702285
0;1;0;0;0;0;701813
0;0;1;0;0;0;701713
0;0;0;0;0;1;702177
1;0;0;0;0;0;701724
0;0;0;1;0;0;701732
0;1;0;0;0;0;701734
1;0;0;0;0;0;701809
0;0;0;1;0;0;702022
0;0;0;1;0;0;702016
1;0;0;0;0;0;701741
0;0;0;1;0;0;702236
0;0;0;1;0;0;701747
0;0;0;0;0;1;701765
0;0;0;1;0;0;701784
0;0;1;0;0;0;702319
0;0;1;0;0;0;701777
0;0;1;0;0;0;701780
0;0;0;1;0;0;701785
0;0;0;1;0;0;702252
0;0;1;0;0;0;701790
0;1;0;0;0;0;701791
0;1;0;0;0;0;701916
0;0;1;0;0;0;701802
0;0;0;1;0;0;701868
0;0;0;0;1;0;702099
1;0;0;0;0;0;702223
0;1;0;0;0;0;702113
0;0;0;0;1;0;701816
0;0;0;0;1;0;701822
0;0;0;1;0;0;701823
0;0;1;0;0;0;702288
0;0;0;1;0;0;701843
0;0;0;0;0;1;702217
0;0;1;0;0;0;702249
0;0;0;1;0;0;701851
0;0;0;0;0;1;702104
0;1;0;0;0;0;701863
0;1;0;0;0;0;701876
0;0;0;1;0;0;702192
0;0;1;0;0;0;701960
0;0;0;0;0;1;702244
1;0;0;0;0;0;702224
0;1;0;0;0;0;702147
0;0;1;0;0;0;702126
0;1;0;0;0;0;702049
1;0;0;0;0;0;702053
0;0;0;0;0;1;702227
0;0;0;0;1;0;702069
0;0;0;1;0;0;702082
0;0;0;0;0;1;702158
1;0;0;0;0;0;702291
0;1;0;0;0;0;702135
0;0;0;1;0;0;702148
0;0;0;1;0;0;702253
1;0;0;0;0;0;702257
0;0;1;0;0;0;702262
0;0;0;1;0;0;700197
0;0;0;0;1;0;700221
0;1;0;0;0;0;700566
0;0;0;0;1;0;700643
0;0;0;0;0;1;700666
0;0;1;0;0;0;700697
1;0;0;0;0;0;700812
0;0;0;0;0;1;700830
0;0;1;0;0;0;700871
0;1;0;0;0;0;701443
0;0;0;1;0;0;701691
0;0;0;1;0;0;701778
0;0;0;1;0;0;701958
0;0;0;1;0;0;702035
1;0;0;0;0;0;702081
0;0;0;1;0;0;702212
0;0;0;0;0;1;702232
0;0;0;0;1;0;702294
1;0;0;0;0;0;702346
0;0;0;1;0;0;702349
0;1;0;0;0;0;702352
0;0;1;0;0;0;702366
0;0;0;0;1;0;702372
0;0;0;0;1;0;702380
0;0;1;0;0;0;702386
0;0;0;0;1;0;702387
0;0;0;1;0;0;702388
0;0;0;0;0;1;702389
0;0;0;0;0;1;702390
0;0;0;0;1;0;702391
0;0;0;0;1;0;702392
0;0;0;0;1;0;702393
0;0;0;0;1;0;702394
0;0;0;1;0;0;702395
0;0;0;1;0;0;702396
0;0;0;1;0;0;702397
0;0;1;0;0;0;702398
0;0;1;0;0;0;702399
0;0;1;0;0;0;83799
0;0;0;0;0;1;98183
0;0;0;0;1;0;83872
0;1;0;0;0;0;83861
0;0;1;0;0;0;83870
0;0;1;0;0;0;83798
0;0;1;0;0;0;98541
0;0;1;0;0;0;98870
0;0;1;0;0;0;98725
0;0;1;0;0;0;98542
0;0;1;0;0;0;83857
0;0;0;0;0;1;83957
0;0;0;0;0;1;98582
0;0;0;0;0;1;98177
0;0;0;0;0;1;98968
0;0;0;0;0;1;83783
0;0;0;0;0;1;83696
0;0;0;0;0;1;83782
0;0;0;0;0;1;83910
0;0;0;0;0;1;83797
0;0;0;0;0;1;83911
0;0;0;0;0;1;83712
0;0;0;0;0;1;97780
0;0;0;0;0;1;83854
0;0;0;0;0;1;83846
0;1;0;0;0;0;98752
0;0;0;0;0;1;98357
0;0;0;0;1;0;98430
0;0;0;0;0;1;98172
0;0;1;0;0;0;83753
0;0;1;0;0;0;83439
0;0;0;1;0;0;97787
0;0;0;1;0;0;98431
0;0;0;0;0;1;98360
0;0;0;0;0;1;97838
0;1;0;0;0;0;83638
0;0;0;0;0;1;97976
0;0;0;0;0;1;83773
0;0;0;0;0;1;97977
0;1;0;0;0;0;83626
0;0;0;0;1;0;97577
0;1;0;0;0;0;97933
0;1;0;0;0;0;83825
0;0;1;0;0;0;83903
0;1;0;0;0;0;98336
0;0;0;0;1;0;97802
0;0;1;0;0;0;98324
0;0;0;0;1;0;98860
0;0;1;0;0;0;97773
0;0;1;0;0;0;97772
0;0;1;0;0;0;98869
0;0;1;0;0;0;98653
0;0;0;0;1;0;98651
0;1;0;0;0;0;97934
0;0;0;0;1;0;83623
0;0;0;0;0;1;83639
0;0;0;0;1;0;83823
0;0;0;0;0;1;97774
0;1;0;0;0;0;98411
0;1;0;0;0;0;83681
0;1;0;0;0;0;98343
0;0;1;0;0;0;98347
0;0;0;0;0;1;98349
0;0;1;0;0;0;98337
0;0;1;0;0;0;97924
0;0;1;0;0;0;83824
0;0;0;0;0;1;83841
0;0;0;0;1;0;98261
0;0;0;0;1;0;83440
0;0;1;0;0;0;98650
0;0;1;0;0;0;97815
0;1;0;0;0;0;97883
0;0;0;0;1;0;83956
0;0;0;1;0;0;83460
0;0;0;1;0;0;98318
0;0;0;0;0;1;98294
0;1;0;0;0;0;83644
0;0;0;0;1;0;98550
0;1;0;0;0;0;83866
0;1;0;0;0;0;98410
0;0;1;0;0;0;83745
0;0;1;0;0;0;98654
0;0;1;0;0;0;98537
0;0;1;0;0;0;83837
0;0;1;0;0;0;83755
0;0;1;0;0;0;83646
0;0;1;0;0;0;98540
0;0;1;0;0;0;98140
0;0;1;0;0;0;83746
1;0;0;0;0;0;98358
0;1;0;0;0;0;83893
0;0;0;1;0;0;83887
0;1;0;0;0;0;98786
0;0;1;0;0;0;97970
0;0;1;0;0;0;83988
0;0;1;0;0;0;83444
0;0;1;0;0;0;98138
0;0;1;0;0;0;83443
0;0;0;1;0;0;98178
0;0;1;0;0;0;83969
0;0;1;0;0;0;83431
0;0;1;0;0;0;98298
0;0;0;1;0;0;83942
0;1;0;0;0;0;83435
0;1;0;0;0;0;98344
0;0;0;1;0;0;83855
0;0;0;1;0;0;98284
0;0;0;0;0;1;98937
0;0;0;1;0;0;98552
0;0;0;1;0;0;83621
0;0;0;1;0;0;83690
0;0;0;1;0;0;97511
0;0;0;0;0;1;98942
0;0;0;0;0;1;98340
0;0;0;1;0;0;83737
0;0;0;0;0;1;98073
0;0;0;0;0;1;98317
1;0;0;0;0;0;97602
0;0;0;1;0;0;83636
0;0;0;0;0;1;83403
0;0;0;0;0;1;98267
0;0;0;0;0;1;97940
0;0;0;1;0;0;97568
0;0;0;0;0;1;83447
0;0;0;0;0;1;83780
0;1;0;0;0;0;97595
0;1;0;0;0;0;98288
0;0;0;0;0;1;97580
0;0;0;0;0;1;83763
0;0;0;0;0;1;83781
1;0;0;0;0;0;98289
0;0;0;0;0;1;97576
0;0;0;1;0;0;97639
0;0;0;0;0;1;83438
1;0;0;0;0;0;83642
0;0;0;0;0;1;97579
0;0;0;0;0;1;83924
0;0;0;0;1;0;98291
0;0;0;0;0;1;83847
0;0;0;0;0;1;98581
0;0;0;0;0;1;97818
1;0;0;0;0;0;98436
0;0;0;0;0;1;83941
0;0;0;0;0;1;83871
0;0;0;0;0;1;83816
0;0;0;1;0;0;97912
0;1;0;0;0;0;97913
0;0;0;0;0;1;83724
0;0;0;0;0;1;98900
0;0;0;0;0;1;83695
0;0;0;0;0;1;98304
0;0;0;0;0;1;83950
0;0;0;0;0;1;83925
0;0;0;0;0;1;83881
0;0;0;0;0;1;83419
0;0;0;0;0;1;83949
0;0;0;0;0;1;97594
0;0;0;0;0;1;83811
0;0;0;1;0;0;83416
0;0;0;0;0;1;83787
0;0;0;0;0;1;83774
0;0;0;0;0;1;83652
0;0;0;0;0;1;83766
0;0;1;0;0;0;98829
0;0;0;0;0;1;97583
0;0;0;0;0;1;98075
0;0;0;0;0;1;83926
0;0;0;0;0;1;83814
1;0;0;0;0;0;98990
0;0;0;0;0;1;97587
0;0;0;0;0;1;83629
0;0;0;0;0;1;83948
0;0;0;0;0;1;83669
0;0;0;0;0;1;83448
0;0;0;0;0;1;83727
0;0;0;0;0;1;83907
0;0;0;0;0;1;97704
0;0;0;1;0;0;83885
0;0;0;0;0;1;98072
0;0;0;0;0;1;83946
0;0;0;0;0;1;83630
0;0;0;0;0;1;97951
0;0;0;0;0;1;83423
0;1;0;0;0;0;83411
0;0;0;0;0;1;83962
0;0;0;0;1;0;98781
0;1;0;0;0;0;97564
0;0;0;1;0;0;98355
0;1;0;0;0;0;83428
0;0;0;1;0;0;98283
0;1;0;0;0;0;83928
0;0;0;0;1;0;83795
0;0;1;0;0;0;83908
1;0;0;0;0;0;83775
0;0;0;0;1;0;98179
0;0;1;0;0;0;83462
0;0;0;0;0;1;98074
0;0;1;0;0;0;83725
0;1;0;0;0;0;83972
0;0;0;1;0;0;97651
0;1;0;0;0;0;83667
0;1;0;0;0;0;83453
0;1;0;0;0;0;83777
0;1;0;0;0;0;98548
0;0;0;0;1;0;98189
0;0;0;1;0;0;98297
0;1;0;0;0;0;83680
0;1;0;0;0;0;98944
0;1;0;0;0;0;98309
0;1;0;0;0;0;98435
0;1;0;0;0;0;97591
0;1;0;0;0;0;97985
0;1;0;0;0;0;83633
0;0;0;1;0;0;83990
0;0;0;1;0;0;83989
0;0;0;0;0;1;98945
0;0;0;1;0;0;83894
0;1;0;0;0;0;98359
0;0;0;1;0;0;98793
0;1;0;0;0;0;97948
0;0;0;0;0;1;98873
0;0;0;1;0;0;83759
0;0;0;0;0;1;98312
0;0;1;0;0;0;98546
0;0;1;0;0;0;83850
0;0;0;1;0;0;83635
0;0;1;0;0;0;97567
0;0;0;1;0;0;83892
0;0;0;1;0;0;97593
0;0;0;0;1;0;83735
0;0;0;1;0;0;83622
0;0;0;0;1;0;83772
0;0;0;1;0;0;83721
0;0;0;1;0;0;83645
0;0;0;0;1;0;97810
0;0;0;0;1;0;83734
0;0;0;0;1;0;83771
0;0;0;0;1;0;83803
0;0;0;0;1;0;97816
0;0;0;0;1;0;83653
0;0;0;0;1;0;98784
1;0;0;0;0;0;83463
0;0;0;0;1;0;83673
0;0;0;0;0;1;97731
0;0;1;0;0;0;83452
0;0;0;0;1;0;83666
0;0;0;0;1;0;83971
0;1;0;0;0;0;83408
0;0;0;0;0;1;98328
0;1;0;0;0;0;98326
0;0;0;0;1;0;83404
0;0;0;0;0;1;98986
0;0;0;0;1;0;98090
0;1;0;0;0;0;83688
0;0;0;0;1;0;97960
0;0;0;0;0;1;83752
0;0;0;0;0;1;97621
0;0;0;0;0;1;97952
0;0;0;0;0;1;83699
0;0;1;0;0;0;98947
0;0;0;0;0;1;83933
1;0;0;0;0;0;83983
0;0;0;0;0;1;83761
0;0;0;0;0;1;83679
0;0;0;0;0;1;97917
0;0;0;0;0;1;83442
0;0;0;0;0;1;83779
0;0;0;0;0;1;83430
0;0;0;0;0;1;83900
0;0;0;0;0;1;83827
0;0;0;0;0;1;83964
0;0;0;0;0;1;83754
0;0;0;0;0;1;83410
0;0;0;0;0;1;83931
0;0;0;0;0;1;83987
0;0;0;0;0;1;83935
0;0;0;0;0;1;83906
0;0;0;1;0;0;98184
0;0;0;0;0;1;97582
0;0;0;0;1;0;83902
0;0;0;0;0;1;83945
0;0;0;0;1;0;83888
0;0;0;0;1;0;98114
0;0;0;0;0;1;97987
1;0;0;0;0;0;83981
0;0;0;0;0;1;83769
1;0;0;0;0;0;83873
0;0;0;0;1;0;83886
0;0;1;0;0;0;83985
0;0;0;0;1;0;83643
0;0;0;0;1;0;98108
1;0;0;0;0;0;83794
0;0;0;0;0;1;83915
0;0;0;1;0;0;83951
0;0;0;1;0;0;83687
0;0;1;0;0;0;98915
0;0;0;1;0;0;83901
0;0;1;0;0;0;98834
0;0;0;1;0;0;98511
0;1;0;0;0;0;97574
0;0;1;0;0;0;98323
0;0;0;0;0;1;83877
0;0;1;0;0;0;98916
0;0;0;1;0;0;83729
0;0;0;1;0;0;97661
0;0;0;0;0;1;83813
0;0;0;0;1;0;83879
0;0;1;0;0;0;97782
0;1;0;0;0;0;98321
0;0;1;0;0;0;98943
0;0;1;0;0;0;97781
0;0;1;0;0;0;97581
0;0;1;0;0;0;97598
0;0;0;0;1;0;83898
1;0;0;0;0;0;98791
0;0;1;0;0;0;83407
0;0;1;0;0;0;97657
0;0;0;0;1;0;97527
0;0;1;0;0;0;98279
0;0;1;0;0;0;98286
0;0;1;0;0;0;83760
0;1;0;0;0;0;97659
0;0;1;0;0;0;97682
0;0;0;1;0;0;83896
0;0;0;1;0;0;98521
0;0;0;1;0;0;83897
0;0;0;1;0;0;98520
0;0;0;1;0;0;83839
0;0;0;1;0;0;98529
0;1;0;0;0;0;98188
0;0;0;1;0;0;97530
0;0;0;1;0;0;98122
0;0;1;0;0;0;98828
0;0;0;1;0;0;97532
0;1;0;0;0;0;97971
0;0;0;0;1;0;83450
0;0;1;0;0;0;83762
0;1;0;0;0;0;98187
0;1;0;0;0;0;83992
0;0;0;1;0;0;83634
1;0;0;0;0;0;83697
0;1;0;0;0;0;98782
0;1;0;0;0;0;83740
0;1;0;0;0;0;97660
0;0;1;0;0;0;83765
0;0;1;0;0;0;83937
0;0;1;0;0;0;98528
0;0;1;0;0;0;83675
0;0;0;0;1;0;83648
0;1;0;0;0;0;83677
1;0;0;0;0;0;83883
0;0;1;0;0;0;83678
0;0;0;0;1;0;83649
0;0;0;0;1;0;98366
0;0;0;0;0;1;83732
0;0;0;0;1;0;98331
0;0;0;0;1;0;83998
0;0;1;0;0;0;83842
0;1;0;0;0;0;97529
0;1;0;0;0;0;83869
0;0;1;0;0;0;98886
0;0;0;0;0;1;98363
0;0;0;0;1;0;83432
0;0;0;0;1;0;98181
0;1;0;0;0;0;83738
0;0;1;0;0;0;97565
0;0;1;0;0;0;83919
1;0;0;0;0;0;83764
0;0;0;0;1;0;98799
1;0;0;0;0;0;83884
0;0;1;0;0;0;83952
0;1;0;0;0;0;98362
0;0;1;0;0;0;98111
0;0;0;0;0;1;97528
0;1;0;0;0;0;98351
0;0;0;0;0;1;83660
0;0;0;0;1;0;83641
0;1;0;0;0;0;83996
0;0;1;0;0;0;97589
0;0;1;0;0;0;83658
0;0;1;0;0;0;98883
0;0;1;0;0;0;98884
0;0;1;0;0;0;83657
0;0;1;0;0;0;83980
1;0;0;0;0;0;83916
0;0;1;0;0;0;83905
0;0;1;0;0;0;83844
0;0;0;0;0;1;83994
0;1;0;0;0;0;83770
0;0;0;0;0;1;97831
0;0;0;0;0;1;97830
0;0;0;0;0;1;97738
0;0;0;0;1;0;83631
0;0;0;0;1;0;83664
0;0;0;0;1;0;83426
0;0;0;0;1;0;98939
0;0;0;0;0;1;97671
0;0;0;0;1;0;83768
0;0;0;0;1;0;98157
0;0;0;0;0;1;83659
0;0;0;0;1;0;97514
0;0;0;0;1;0;83995
0;0;0;0;1;0;83720
0;0;0;0;1;0;97833
0;0;0;0;1;0;83461
0;0;0;0;0;1;83661
0;0;0;0;0;1;97603
0;0;0;0;0;1;98987
0;0;0;0;1;0;98826
0;0;0;0;0;1;83806
0;0;0;0;1;0;83429
0;0;0;0;1;0;98872
0;0;0;0;1;0;83880
0;0;0;0;1;0;97807
0;0;1;0;0;0;98833
0;1;0;0;0;0;98835
0;1;0;0;0;0;98824
0;1;0;0;0;0;83662
0;1;0;0;0;0;98792
0;0;1;0;0;0;98287
0;1;0;0;0;0;98815
0;1;0;0;0;0;83458
0;1;0;0;0;0;83723
0;1;0;0;0;0;98335
1;0;0;0;0;0;97880
0;1;0;0;0;0;98560
0;1;0;0;0;0;98353
0;1;0;0;0;0;83967
0;1;0;0;0;0;97881
0;1;0;0;0;0;98831
0;1;0;0;0;0;98295
1;0;0;0;0;0;83437
1;0;0;0;0;0;98319
1;0;0;0;0;0;97655
0;1;0;0;0;0;83715
0;1;0;0;0;0;98868
0;0;0;0;0;1;98156
0;1;0;0;0;0;97956
0;1;0;0;0;0;83415
1;0;0;0;0;0;98285
0;1;0;0;0;0;97969
0;1;0;0;0;0;97676
0;1;0;0;0;0;98327
0;0;0;1;0;0;98787
0;0;0;0;0;1;97638
0;0;0;0;0;1;98259
0;1;0;0;0;0;98796
0;1;0;0;0;0;98788
1;0;0;0;0;0;83961
0;1;0;0;0;0;98810
1;0;0;0;0;0;98823
1;0;0;0;0;0;98265
1;0;0;0;0;0;98544
0;0;0;0;1;0;97585
0;0;1;0;0;0;98935
1;0;0;0;0;0;97586
0;1;0;0;0;0;83455
0;0;0;0;0;1;83422
0;0;0;0;1;0;83436
0;0;1;0;0;0;98104
0;0;0;0;1;0;83719
0;0;0;0;1;0;98103
0;0;0;0;1;0;83834
0;1;0;0;0;0;83912
0;0;0;0;1;0;83405
0;0;0;0;1;0;83412
0;1;0;0;0;0;98903
0;0;0;1;0;0;97801
0;0;0;0;1;0;83691
0;0;0;0;1;0;83891
0;0;0;0;1;0;83890
0;0;0;0;1;0;98867
0;0;0;0;1;0;83406
0;1;0;0;0;0;98356
1;0;0;0;0;0;97654
0;0;0;1;0;0;98941
0;0;0;1;0;0;97898
0;0;1;0;0;0;83401
0;1;0;0;0;0;98468
0;0;0;1;0;0;98266
0;0;0;1;0;0;83904
0;0;0;0;1;0;97900
0;0;0;0;1;0;97899
0;0;0;1;0;0;97814
0;1;0;0;0;0;83838
0;1;0;0;0;0;83682
0;0;0;1;0;0;83449
0;0;0;1;0;0;83414
0;0;0;1;0;0;83714
0;0;0;1;0;0;97592
0;1;0;0;0;0;97935
0;1;0;0;0;0;83929
0;0;0;1;0;0;97893
0;0;0;0;1;0;83960
0;0;0;1;0;0;97703
0;0;1;0;0;0;98186
0;0;0;1;0;0;97701
0;0;0;0;0;1;97895
0;0;0;1;0;0;98584
0;1;0;0;0;0;98465
0;0;0;1;0;0;97746
0;0;0;1;0;0;98655
0;0;0;1;0;0;83793
0;0;0;1;0;0;98790
0;0;0;0;0;1;83756
0;1;0;0;0;0;98800
0;0;0;1;0;0;98863
0;0;0;0;1;0;98861
0;1;0;0;0;0;83943
0;0;0;1;0;0;98315
0;1;0;0;0;0;98811
0;1;0;0;0;0;83445
0;1;0;0;0;0;98333
0;0;1;0;0;0;83446
0;0;0;0;1;0;83418
0;0;0;0;1;0;98098
0;0;1;0;0;0;83944
0;0;0;0;1;0;83654
0;0;1;0;0;0;97588
0;0;0;0;1;0;98652
0;0;0;0;1;0;008117
0;0;0;0;1;0;008088
0;0;0;0;1;0;008086
0;0;1;0;0;0;006338
0;0;1;0;0;0;006316
0;0;0;0;1;0;015108
0;0;0;0;1;0;004185
0;0;0;0;0;1;006270
0;0;0;0;1;0;008127
0;0;0;0;1;0;008070
0;0;0;0;1;0;008024
0;0;0;0;1;0;010125
0;0;0;0;1;0;006581
1;0;0;0;0;0;006217
0;0;0;1;0;0;006896
0;0;1;0;0;0;006991
0;0;0;0;0;1;006610
0;0;0;1;0;0;010098
0;0;0;1;0;0;006537
0;0;0;1;0;0;010050
0;0;0;0;1;0;003408
0;0;0;0;1;0;001667
0;0;0;0;1;0;001633
1;0;0;0;0;0;006845
0;0;0;0;0;1;006444
0;0;0;0;1;0;006226
0;0;1;0;0;0;006992
0;0;1;0;0;0;006783
0;0;1;0;0;0;006340
0;0;0;0;1;0;010017
0;0;0;0;1;0;006787
0;1;0;0;0;0;010067
0;1;0;0;0;0;010165
0;0;0;0;1;0;010181
0;0;0;0;1;0;006536
0;0;1;0;0;0;010218
0;0;0;1;0;0;005104
0;0;0;1;0;0;005096
0;0;0;1;0;0;005075
0;0;1;0;0;0;006666
0;0;0;0;1;0;004533
0;0;0;1;0;0;000731
0;0;0;1;0;0;000710
0;0;0;1;0;0;006525
0;0;0;1;0;0;006286
0;0;0;1;0;0;006070
0;0;0;0;1;0;002104
0;0;0;1;0;0;006905
0;0;1;0;0;0;006789
0;0;1;0;0;0;002349
0;1;0;0;0;0;002417
0;0;0;0;0;1;006186
0;0;0;0;0;1;009371
0;0;0;0;0;1;009264
0;0;0;0;0;1;001262
0;1;0;0;0;0;000525
0;0;0;0;1;0;000527
0;0;0;0;1;0;000538
0;0;0;0;1;0;000539
0;0;0;0;0;1;000553
0;1;0;0;0;0;000565
0;0;0;0;1;0;000566
0;1;0;0;0;0;000568
0;0;1;0;0;0;000569
0;0;0;1;0;0;000570
0;0;0;1;0;0;000753
0;0;0;1;0;0;000851
0;0;0;0;1;0;000909
0;0;1;0;0;0;000929
0;0;0;1;0;0;000949
0;0;0;0;1;0;000952
0;0;0;1;0;0;000955
0;0;0;0;0;1;001282
0;0;0;0;0;1;001303
0;0;0;0;0;1;001327
0;0;0;0;0;1;001339
0;0;0;0;0;1;001353
0;1;0;0;0;0;001532
0;0;0;0;1;0;001603
0;1;0;0;0;0;001620
0;0;0;0;1;0;001640
0;1;0;0;0;0;001648
0;0;0;0;1;0;001650
0;0;0;0;1;0;001652
0;0;0;0;1;0;001658
0;0;0;0;1;0;002164
0;0;0;0;1;0;002180
0;0;0;0;1;0;002204
0;0;0;0;1;0;002209
0;0;0;0;1;0;002220
0;0;1;0;0;0;002325
0;0;1;0;0;0;002328
0;0;0;1;0;0;002345
0;0;0;1;0;0;002350
0;0;0;1;0;0;002352
0;0;0;1;0;0;002353
0;0;0;1;0;0;002358
0;0;0;1;0;0;002363
0;0;0;0;1;0;002419
0;0;0;1;0;0;002727
0;0;0;1;0;0;002735
0;0;0;1;0;0;002740
0;0;0;1;0;0;002753
0;0;0;1;0;0;002756
0;0;0;0;0;1;002789
0;0;0;0;0;1;002793
1;0;0;0;0;0;003347
1;0;0;0;0;0;003597
0;0;0;1;0;0;003600
1;0;0;0;0;0;003671
0;0;0;0;1;0;003676
0;1;0;0;0;0;003686
0;0;1;0;0;0;003687
0;0;0;0;1;0;003715
0;0;1;0;0;0;003739
0;0;0;0;1;0;003812
0;0;0;0;1;0;003815
1;0;0;0;0;0;003871
0;0;0;0;1;0;004075
0;0;0;0;1;0;004167
0;0;0;0;1;0;004183
0;0;0;0;1;0;004205
0;1;0;0;0;0;004306
0;0;1;0;0;0;004565
0;0;0;1;0;0;004840
0;0;0;1;0;0;004841
0;0;0;1;0;0;004855
0;0;0;1;0;0;005084
0;0;0;1;0;0;005547
0;0;0;0;1;0;005555
0;0;0;0;1;0;005608
0;0;0;1;0;0;005623
0;1;0;0;0;0;006005
0;0;1;0;0;0;006010
0;0;1;0;0;0;006056
0;0;1;0;0;0;006068
0;1;0;0;0;0;006100
0;1;0;0;0;0;006116
1;0;0;0;0;0;006131
0;0;0;0;0;1;006138
